DateTime,Time,Exchange,Symbol,Trade Volume,Trade Price
2017-01-03 10:15:01.375600,101501375600000,T,PFE,200.0,32.86
2017-01-03 10:15:01.375620,101501375620000,T,PFE,100.0,32.86
2017-01-03 10:15:01.375645,101501375645000,T,PFE,100.0,32.86
2017-01-03 10:15:01.375670,101501375670000,T,PFE,100.0,32.86
2017-01-03 10:15:01.375689,101501375689000,T,PFE,100.0,32.86
2017-01-03 10:15:01.375715,101501375715000,T,PFE,100.0,32.86
2017-01-03 10:15:01.375761,101501375761000,T,PFE,10.0,32.86
2017-01-03 10:15:01.375935,101501375935000,T,PFE,490.0,32.86
2017-01-03 10:15:01.375960,101501375960000,T,PFE,10.0,32.86
2017-01-03 10:15:01.376036,101501376036000,T,PFE,55.0,32.86
2017-01-03 10:15:01.376151,101501376151000,T,PFE,35.0,32.86
2017-01-03 10:15:01.376176,101501376176000,T,PFE,10.0,32.86
2017-01-03 10:15:01.376200,101501376200000,T,PFE,100.0,32.86
2017-01-03 10:15:29.278812,101529278812000,T,PFE,100.0,32.865
2017-01-03 10:15:40.238058,101540238058000,T,PFE,100.0,32.86
2017-01-03 10:15:46.470366,101546470366000,T,PFE,200.0,32.87
2017-01-03 10:15:46.470409,101546470409000,T,PFE,100.0,32.87
2017-01-03 10:15:46.470433,101546470433000,T,PFE,200.0,32.87
2017-01-03 10:15:46.470461,101546470461000,T,PFE,59.0,32.87
2017-01-03 10:15:54.709428,101554709428000,T,PFE,12.0,32.865
2017-01-03 10:16:14.290789,101614290789000,T,PFE,100.0,32.865
2017-01-03 10:16:20.632126,101620632126000,T,PFE,100.0,32.865
2017-01-03 10:16:20.632153,101620632153000,T,PFE,100.0,32.865
2017-01-03 10:17:20.852234,101720852234000,T,PFE,100.0,32.86
2017-01-03 10:17:20.852288,101720852288000,T,PFE,200.0,32.86
2017-01-03 10:17:20.852320,101720852320000,T,PFE,100.0,32.86
2017-01-03 10:17:20.852369,101720852369000,T,PFE,100.0,32.86
2017-01-03 10:17:20.852444,101720852444000,T,PFE,100.0,32.86
2017-01-03 10:17:20.852493,101720852493000,T,PFE,100.0,32.86
2017-01-03 10:17:20.852515,101720852515000,T,PFE,100.0,32.86
2017-01-03 10:17:20.852537,101720852537000,T,PFE,200.0,32.86
2017-01-03 10:17:20.852561,101720852561000,T,PFE,10.0,32.86
2017-01-03 10:17:20.852586,101720852586000,T,PFE,5.0,32.86
2017-01-03 10:17:20.921052,101720921052000,T,PFE,200.0,32.85
2017-01-03 10:17:20.921100,101720921100000,T,PFE,171.0,32.85
2017-01-03 10:17:20.921119,101720921119000,T,PFE,3929.0,32.85
2017-01-03 10:17:20.921143,101720921143000,T,PFE,71.0,32.85
2017-01-03 10:17:20.921172,101720921172000,T,PFE,1.0,32.85
2017-01-03 10:17:21.358788,101721358788000,T,PFE,100.0,32.85
2017-01-03 10:17:21.358851,101721358851000,T,PFE,100.0,32.85
2017-01-03 10:17:21.358875,101721358875000,T,PFE,100.0,32.85
2017-01-03 10:17:21.359184,101721359184000,T,PFE,60.0,32.85
2017-01-03 10:17:26.031714,101726031714000,T,PFE,100.0,32.85
2017-01-03 10:17:26.031738,101726031738000,T,PFE,37.0,32.85
2017-01-03 10:17:26.031762,101726031762000,T,PFE,200.0,32.85
2017-01-03 10:17:28.618531,101728618531000,T,PFE,200.0,32.85
2017-01-03 10:17:57.583400,101757583400000,T,PFE,200.0,32.86
2017-01-03 10:17:57.583425,101757583425000,T,PFE,100.0,32.86
2017-01-03 10:17:57.583452,101757583452000,T,PFE,100.0,32.86
2017-01-03 10:17:57.583476,101757583476000,T,PFE,400.0,32.86
2017-01-03 10:17:57.583501,101757583501000,T,PFE,100.0,32.86
2017-01-03 10:17:57.583523,101757583523000,T,PFE,100.0,32.86
2017-01-03 10:17:57.583545,101757583545000,T,PFE,200.0,32.86
2017-01-03 10:17:57.583570,101757583570000,T,PFE,900.0,32.86
2017-01-03 10:17:57.583595,101757583595000,T,PFE,100.0,32.86
2017-01-03 10:17:57.583620,101757583620000,T,PFE,100.0,32.86
2017-01-03 10:18:07.300619,101807300619000,T,PFE,500.0,32.87
2017-01-03 10:18:07.300644,101807300644000,T,PFE,100.0,32.87
2017-01-03 10:18:07.300669,101807300669000,T,PFE,18.0,32.87
2017-01-03 10:18:14.429213,101814429213000,T,PFE,199.0,32.86
2017-01-03 10:18:14.429246,101814429246000,T,PFE,100.0,32.86
2017-01-03 10:18:14.429294,101814429294000,T,PFE,100.0,32.86
2017-01-03 10:18:57.344960,101857344960000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345007,101857345007000,T,PFE,200.0,32.86
2017-01-03 10:18:57.345027,101857345027000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345048,101857345048000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345072,101857345072000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345096,101857345096000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345120,101857345120000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345145,101857345145000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345170,101857345170000,T,PFE,100.0,32.86
2017-01-03 10:18:57.345194,101857345194000,T,PFE,100.0,32.86
2017-01-03 10:19:03.832136,101903832136000,T,PFE,100.0,32.87
2017-01-03 10:19:03.832157,101903832157000,T,PFE,200.0,32.87
2017-01-03 10:19:03.832185,101903832185000,T,PFE,200.0,32.87
2017-01-03 10:19:03.832209,101903832209000,T,PFE,100.0,32.87
2017-01-03 10:19:03.832237,101903832237000,T,PFE,100.0,32.87
2017-01-03 10:19:03.832262,101903832262000,T,PFE,286.0,32.87
2017-01-03 10:19:04.804694,101904804694000,T,PFE,200.0,32.87
2017-01-03 10:19:04.807001,101904807001000,T,PFE,200.0,32.87
2017-01-03 10:19:14.007590,101914007590000,T,PFE,200.0,32.87
2017-01-03 10:19:14.007616,101914007616000,T,PFE,100.0,32.87
2017-01-03 10:19:18.840241,101918840241000,T,PFE,200.0,32.88
2017-01-03 10:19:18.840267,101918840267000,T,PFE,172.0,32.88
2017-01-03 10:19:36.989324,101936989324000,T,PFE,100.0,32.87
2017-01-03 10:19:36.989373,101936989373000,T,PFE,200.0,32.87
2017-01-03 10:19:36.989397,101936989397000,T,PFE,100.0,32.87
2017-01-03 10:19:36.989421,101936989421000,T,PFE,202.0,32.87
2017-01-03 10:19:36.989446,101936989446000,T,PFE,100.0,32.87
2017-01-03 10:19:41.458594,101941458594000,T,PFE,100.0,32.865
2017-01-03 10:19:41.459268,101941459268000,T,PFE,41.0,32.865
2017-01-03 10:19:41.576666,101941576666000,T,PFE,100.0,32.87
2017-01-03 10:19:41.576759,101941576759000,T,PFE,100.0,32.87
2017-01-03 10:19:41.576784,101941576784000,T,PFE,200.0,32.87
2017-01-03 10:19:41.576838,101941576838000,T,PFE,100.0,32.87
2017-01-03 10:19:41.576862,101941576862000,T,PFE,200.0,32.87
2017-01-03 10:19:57.725390,101957725390000,T,PFE,100.0,32.875
2017-01-03 10:20:14.061122,102014061122000,T,PFE,100.0,32.875
2017-01-03 10:20:21.262299,102021262299000,T,PFE,28.0,32.88
2017-01-03 10:20:21.262318,102021262318000,T,PFE,72.0,32.88
2017-01-03 10:20:22.702921,102022702921000,T,PFE,128.0,32.88
2017-01-03 10:20:22.702946,102022702946000,T,PFE,24.0,32.88
2017-01-03 10:20:26.899542,102026899542000,T,PFE,120.0,32.88
2017-01-03 10:20:26.899581,102026899581000,T,PFE,56.0,32.88
2017-01-03 10:20:26.899614,102026899614000,T,PFE,20.0,32.88
2017-01-03 10:20:26.899997,102026899997000,T,PFE,14.0,32.88
2017-01-03 10:20:26.901886,102026901886000,T,PFE,30.0,32.88
2017-01-03 10:20:26.918375,102026918375000,T,PFE,56.0,32.88
2017-01-03 10:20:26.918395,102026918395000,T,PFE,200.0,32.88
2017-01-03 10:20:26.918418,102026918418000,T,PFE,100.0,32.88
2017-01-03 10:20:26.918439,102026918439000,T,PFE,200.0,32.88
2017-01-03 10:20:26.918461,102026918461000,T,PFE,100.0,32.88
2017-01-03 10:20:38.928929,102038928929000,T,PFE,8.0,32.885
2017-01-03 10:20:43.608200,102043608200000,T,PFE,100.0,32.89
2017-01-03 10:20:43.608238,102043608238000,T,PFE,100.0,32.89
2017-01-03 10:20:43.608262,102043608262000,T,PFE,10.0,32.89
2017-01-03 10:20:43.608286,102043608286000,T,PFE,90.0,32.89
2017-01-03 10:20:43.608305,102043608305000,T,PFE,10.0,32.89
2017-01-03 10:20:43.608329,102043608329000,T,PFE,90.0,32.89
2017-01-03 10:21:05.092562,102105092562000,T,PFE,30.0,32.895
2017-01-03 10:21:18.643530,102118643530000,T,PFE,100.0,32.895
2017-01-03 10:21:18.643558,102118643558000,T,PFE,100.0,32.895
2017-01-03 10:21:18.643582,102118643582000,T,PFE,100.0,32.895
2017-01-03 10:21:31.693920,102131693920000,T,PFE,200.0,32.89
2017-01-03 10:21:31.693944,102131693944000,T,PFE,100.0,32.89
2017-01-03 10:21:31.693971,102131693971000,T,PFE,100.0,32.89
2017-01-03 10:21:31.693994,102131693994000,T,PFE,202.0,32.89
2017-01-03 10:21:31.694016,102131694016000,T,PFE,400.0,32.89
2017-01-03 10:21:31.694040,102131694040000,T,PFE,398.0,32.88
2017-01-03 10:21:45.616954,102145616954000,T,PFE,100.0,32.885
2017-01-03 10:21:45.616976,102145616976000,T,PFE,100.0,32.885
2017-01-03 10:21:45.617006,102145617006000,T,PFE,175.0,32.885
2017-01-03 10:21:45.617027,102145617027000,T,PFE,200.0,32.885
2017-01-03 10:21:45.617057,102145617057000,T,PFE,200.0,32.89
2017-01-03 10:21:45.617079,102145617079000,T,PFE,100.0,32.89
2017-01-03 10:21:45.617112,102145617112000,T,PFE,200.0,32.89
2017-01-03 10:21:45.617137,102145617137000,T,PFE,200.0,32.89
2017-01-03 10:21:45.617159,102145617159000,T,PFE,200.0,32.89
2017-01-03 10:21:45.617185,102145617185000,T,PFE,100.0,32.89
2017-01-03 10:21:45.617210,102145617210000,T,PFE,21.0,32.89
2017-01-03 10:21:46.465832,102146465832000,T,PFE,10.0,32.89
2017-01-03 10:21:46.465862,102146465862000,T,PFE,169.0,32.89
2017-01-03 10:21:46.465887,102146465887000,T,PFE,59.0,32.89
2017-01-03 10:21:46.465998,102146465998000,T,PFE,41.0,32.89
2017-01-03 10:21:46.466021,102146466021000,T,PFE,59.0,32.89
2017-01-03 10:21:46.466046,102146466046000,T,PFE,41.0,32.89
2017-01-03 10:21:46.466094,102146466094000,T,PFE,59.0,32.89
2017-01-03 10:21:46.466116,102146466116000,T,PFE,10.0,32.89
2017-01-03 10:21:46.466140,102146466140000,T,PFE,31.0,32.89
2017-01-03 10:21:46.466165,102146466165000,T,PFE,69.0,32.89
2017-01-03 10:21:46.466187,102146466187000,T,PFE,31.0,32.89
2017-01-03 10:21:46.466206,102146466206000,T,PFE,200.0,32.89
2017-01-03 10:21:48.658357,102148658357000,T,PFE,200.0,32.89
2017-01-03 10:21:48.658381,102148658381000,T,PFE,200.0,32.89
2017-01-03 10:21:48.658404,102148658404000,T,PFE,252.0,32.89
2017-01-03 10:21:48.658429,102148658429000,T,PFE,348.0,32.89
2017-01-03 10:22:12.462391,102212462391000,T,PFE,200.0,32.88
2017-01-03 10:22:12.462417,102212462417000,T,PFE,200.0,32.88
2017-01-03 10:22:12.462450,102212462450000,T,PFE,100.0,32.88
2017-01-03 10:22:12.462478,102212462478000,T,PFE,100.0,32.88
2017-01-03 10:22:12.462502,102212462502000,T,PFE,412.0,32.88
2017-01-03 10:22:12.462551,102212462551000,T,PFE,88.0,32.88
2017-01-03 10:22:12.462576,102212462576000,T,PFE,33.0,32.88
2017-01-03 10:22:12.462625,102212462625000,T,PFE,10.0,32.88
2017-01-03 10:22:12.462650,102212462650000,T,PFE,57.0,32.88
2017-01-03 10:22:12.462675,102212462675000,T,PFE,43.0,32.88
2017-01-03 10:22:12.462699,102212462699000,T,PFE,57.0,32.88
2017-01-03 10:22:12.462749,102212462749000,T,PFE,43.0,32.88
2017-01-03 10:22:12.462774,102212462774000,T,PFE,57.0,32.88
2017-01-03 10:22:22.744034,102222744034000,T,PFE,100.0,32.87
2017-01-03 10:22:22.744092,102222744092000,T,PFE,100.0,32.87
2017-01-03 10:22:22.744134,102222744134000,T,PFE,100.0,32.87
2017-01-03 10:22:22.744178,102222744178000,T,PFE,4.0,32.87
2017-01-03 10:22:22.744203,102222744203000,T,PFE,96.0,32.87
2017-01-03 10:22:22.744227,102222744227000,T,PFE,4.0,32.87
2017-01-03 10:22:22.744251,102222744251000,T,PFE,15.0,32.87
2017-01-03 10:22:22.744276,102222744276000,T,PFE,10.0,32.87
2017-01-03 10:22:24.484721,102224484721000,T,PFE,10.0,32.87
2017-01-03 10:22:25.688992,102225688992000,T,PFE,100.0,32.87
2017-01-03 10:22:25.689175,102225689175000,T,PFE,90.0,32.87
2017-01-03 10:22:25.689196,102225689196000,T,PFE,100.0,32.87
2017-01-03 10:22:34.740858,102234740858000,T,PFE,100.0,32.87
2017-01-03 10:22:35.482574,102235482574000,T,PFE,100.0,32.87
2017-01-03 10:22:35.482594,102235482594000,T,PFE,75.0,32.87
2017-01-03 10:22:43.706225,102243706225000,T,PFE,200.0,32.86
2017-01-03 10:22:43.706251,102243706251000,T,PFE,200.0,32.86
2017-01-03 10:22:43.706276,102243706276000,T,PFE,100.0,32.86
2017-01-03 10:22:43.706300,102243706300000,T,PFE,197.0,32.86
2017-01-03 10:22:43.706325,102243706325000,T,PFE,100.0,32.86
2017-01-03 10:22:44.854820,102244854820000,T,PFE,200.0,32.86
2017-01-03 10:22:44.854845,102244854845000,T,PFE,200.0,32.86
2017-01-03 10:22:44.854868,102244854868000,T,PFE,200.0,32.86
2017-01-03 10:22:44.854892,102244854892000,T,PFE,200.0,32.86
2017-01-03 10:22:44.854919,102244854919000,T,PFE,100.0,32.86
2017-01-03 10:22:44.854937,102244854937000,T,PFE,387.0,32.86
2017-01-03 10:22:44.854959,102244854959000,T,PFE,13.0,32.86
2017-01-03 10:22:44.854979,102244854979000,T,PFE,37.0,32.86
2017-01-03 10:22:44.855003,102244855003000,T,PFE,13.0,32.86
2017-01-03 10:22:44.855026,102244855026000,T,PFE,13.0,32.86
2017-01-03 10:22:52.698446,102252698446000,T,PFE,100.0,32.86
2017-01-03 10:22:52.698466,102252698466000,T,PFE,200.0,32.86
2017-01-03 10:22:53.138008,102253138008000,T,PFE,100.0,32.855
2017-01-03 10:22:53.138033,102253138033000,T,PFE,200.0,32.86
2017-01-03 10:24:48.505074,102448505074000,T,PFE,100.0,32.865
2017-01-03 10:24:48.505100,102448505100000,T,PFE,300.0,32.865
2017-01-03 10:24:55.065357,102455065357000,T,PFE,134.0,32.87
2017-01-03 10:24:55.065357,102455065357000,T,PFE,66.0,32.87
2017-01-03 10:24:55.065357,102455065357000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065478,102455065478000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065478,102455065478000,T,PFE,400.0,32.87
2017-01-03 10:24:55.065478,102455065478000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065478,102455065478000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065478,102455065478000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065601,102455065601000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065601,102455065601000,T,PFE,200.0,32.87
2017-01-03 10:24:55.065601,102455065601000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065601,102455065601000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065601,102455065601000,T,PFE,100.0,32.87
2017-01-03 10:24:55.065725,102455065725000,T,PFE,10.0,32.87
2017-01-03 10:24:55.066886,102455066886000,T,PFE,400.0,32.87
2017-01-03 10:24:55.066886,102455066886000,T,PFE,100.0,32.87
2017-01-03 10:25:19.376721,102519376721000,T,PFE,200.0,32.88
2017-01-03 10:25:19.376761,102519376761000,T,PFE,100.0,32.88
2017-01-03 10:25:19.376786,102519376786000,T,PFE,200.0,32.88
2017-01-03 10:25:19.376811,102519376811000,T,PFE,100.0,32.88
2017-01-03 10:25:22.976642,102522976642000,T,PFE,200.0,32.88
2017-01-03 10:25:22.976685,102522976685000,T,PFE,100.0,32.88
2017-01-03 10:25:24.516042,102524516042000,T,PFE,100.0,32.875
2017-01-03 10:25:32.875224,102532875224000,T,PFE,10.0,32.875
2017-01-03 10:26:19.712766,102619712766000,T,PFE,100.0,32.87
2017-01-03 10:26:19.712810,102619712810000,T,PFE,200.0,32.87
2017-01-03 10:26:19.712831,102619712831000,T,PFE,227.0,32.87
2017-01-03 10:26:19.712855,102619712855000,T,PFE,200.0,32.87
2017-01-03 10:26:19.712878,102619712878000,T,PFE,100.0,32.87
2017-01-03 10:26:19.712926,102619712926000,T,PFE,200.0,32.87
2017-01-03 10:26:26.783368,102626783368000,T,PFE,86.0,32.86
2017-01-03 10:26:26.783394,102626783394000,T,PFE,124.0,32.86
2017-01-03 10:26:26.783419,102626783419000,T,PFE,100.0,32.86
2017-01-03 10:26:26.783443,102626783443000,T,PFE,100.0,32.86
2017-01-03 10:26:32.233193,102632233193000,T,PFE,200.0,32.86
2017-01-03 10:26:32.233213,102632233213000,T,PFE,100.0,32.86
2017-01-03 10:26:32.233240,102632233240000,T,PFE,100.0,32.86
2017-01-03 10:26:32.233263,102632233263000,T,PFE,200.0,32.86
2017-01-03 10:26:51.726354,102651726354000,T,PFE,100.0,32.855
2017-01-03 10:27:07.674020,102707674020000,T,PFE,200.0,32.85
2017-01-03 10:27:07.674039,102707674039000,T,PFE,200.0,32.85
2017-01-03 10:27:07.674064,102707674064000,T,PFE,200.0,32.85
2017-01-03 10:27:07.674090,102707674090000,T,PFE,196.0,32.85
2017-01-03 10:27:07.674115,102707674115000,T,PFE,100.0,32.85
2017-01-03 10:27:07.674140,102707674140000,T,PFE,500.0,32.85
2017-01-03 10:27:07.674165,102707674165000,T,PFE,100.0,32.85
2017-01-03 10:27:07.674190,102707674190000,T,PFE,100.0,32.85
2017-01-03 10:27:17.463016,102717463016000,T,PFE,100.0,32.845
2017-01-03 10:27:17.463036,102717463036000,T,PFE,100.0,32.845
2017-01-03 10:27:18.018660,102718018660000,T,PFE,35.0,32.85
2017-01-03 10:27:34.998838,102734998838000,T,PFE,200.0,32.84
2017-01-03 10:27:34.998886,102734998886000,T,PFE,100.0,32.84
2017-01-03 10:27:34.998911,102734998911000,T,PFE,200.0,32.84
2017-01-03 10:27:34.998955,102734998955000,T,PFE,100.0,32.84
2017-01-03 10:27:34.999006,102734999006000,T,PFE,300.0,32.84
2017-01-03 10:27:34.999031,102734999031000,T,PFE,100.0,32.84
2017-01-03 10:27:34.999082,102734999082000,T,PFE,100.0,32.84
2017-01-03 10:27:34.999155,102734999155000,T,PFE,100.0,32.84
2017-01-03 10:27:35.001911,102735001911000,T,PFE,100.0,32.84
2017-01-03 10:27:38.042864,102738042864000,T,PFE,100.0,32.84
2017-01-03 10:27:47.020521,102747020521000,T,PFE,53.0,32.84
2017-01-03 10:27:47.020543,102747020543000,T,PFE,100.0,32.84
2017-01-03 10:27:51.426678,102751426678000,T,PFE,200.0,32.84
2017-01-03 10:27:51.426750,102751426750000,T,PFE,200.0,32.84
2017-01-03 10:27:51.426824,102751426824000,T,PFE,100.0,32.84
2017-01-03 10:28:09.497943,102809497943000,T,PFE,100.0,32.84
2017-01-03 10:28:16.598698,102816598698000,T,PFE,100.0,32.835
2017-01-03 10:28:16.598722,102816598722000,T,PFE,100.0,32.835
2017-01-03 10:28:29.450199,102829450199000,T,PFE,169.0,32.83
2017-01-03 10:28:29.450225,102829450225000,T,PFE,31.0,32.83
2017-01-03 10:28:49.411155,102849411155000,T,PFE,69.0,32.83
2017-01-03 10:28:49.411177,102849411177000,T,PFE,31.0,32.83
2017-01-03 10:29:21.593579,102921593579000,T,PFE,40.0,32.835
2017-01-03 10:29:29.647628,102929647628000,T,PFE,300.0,32.84
2017-01-03 10:29:29.647678,102929647678000,T,PFE,200.0,32.84
2017-01-03 10:29:29.647702,102929647702000,T,PFE,200.0,32.84
2017-01-03 10:29:29.647727,102929647727000,T,PFE,100.0,32.84
2017-01-03 10:29:29.647750,102929647750000,T,PFE,100.0,32.84
2017-01-03 10:29:29.647774,102929647774000,T,PFE,100.0,32.84
2017-01-03 10:29:29.647799,102929647799000,T,PFE,300.0,32.84
2017-01-03 10:29:29.647823,102929647823000,T,PFE,200.0,32.84
2017-01-03 10:29:29.647848,102929647848000,T,PFE,100.0,32.84
2017-01-03 10:29:29.647873,102929647873000,T,PFE,52.0,32.84
2017-01-03 10:29:29.647898,102929647898000,T,PFE,100.0,32.84
2017-01-03 10:29:47.016419,102947016419000,T,PFE,100.0,32.84
2017-01-03 10:29:47.016444,102947016444000,T,PFE,200.0,32.84
2017-01-03 10:30:13.075387,103013075387000,T,PFE,169.0,32.83
2017-01-03 10:30:13.075412,103013075412000,T,PFE,100.0,32.83
2017-01-03 10:30:13.075437,103013075437000,T,PFE,200.0,32.83
2017-01-03 10:30:13.075457,103013075457000,T,PFE,100.0,32.83
2017-01-03 10:30:13.075477,103013075477000,T,PFE,6.0,32.83
2017-01-03 10:30:13.075501,103013075501000,T,PFE,153.0,32.83
2017-01-03 10:30:13.075526,103013075526000,T,PFE,100.0,32.83
2017-01-03 10:30:13.075550,103013075550000,T,PFE,230.0,32.83
2017-01-03 10:30:13.075575,103013075575000,T,PFE,200.0,32.83
2017-01-03 10:30:13.075600,103013075600000,T,PFE,142.0,32.83
2017-01-03 10:30:13.075625,103013075625000,T,PFE,58.0,32.83
2017-01-03 10:30:17.881402,103017881402000,T,PFE,100.0,32.83
2017-01-03 10:30:17.881434,103017881434000,T,PFE,100.0,32.83
2017-01-03 10:30:17.881458,103017881458000,T,PFE,200.0,32.83
2017-01-03 10:30:17.881484,103017881484000,T,PFE,100.0,32.83
2017-01-03 10:30:17.881511,103017881511000,T,PFE,200.0,32.83
2017-01-03 10:30:17.881560,103017881560000,T,PFE,112.0,32.83
2017-01-03 10:30:17.881785,103017881785000,T,PFE,388.0,32.83
2017-01-03 10:30:17.881805,103017881805000,T,PFE,100.0,32.83
2017-01-03 10:30:39.588903,103039588903000,T,PFE,200.0,32.83
2017-01-03 10:31:03.174762,103103174762000,T,PFE,100.0,32.83
2017-01-03 10:31:03.174813,103103174813000,T,PFE,200.0,32.83
2017-01-03 10:31:03.174837,103103174837000,T,PFE,100.0,32.83
2017-01-03 10:31:03.174887,103103174887000,T,PFE,100.0,32.83
2017-01-03 10:31:03.174909,103103174909000,T,PFE,100.0,32.83
2017-01-03 10:31:03.174934,103103174934000,T,PFE,300.0,32.83
2017-01-03 10:31:03.174959,103103174959000,T,PFE,100.0,32.83
2017-01-03 10:31:03.174983,103103174983000,T,PFE,300.0,32.83
2017-01-03 10:31:03.175008,103103175008000,T,PFE,100.0,32.83
2017-01-03 10:31:03.413373,103103413373000,T,PFE,100.0,32.84
2017-01-03 10:31:03.413398,103103413398000,T,PFE,100.0,32.84
2017-01-03 10:31:03.413423,103103413423000,T,PFE,78.0,32.84
2017-01-03 10:31:03.413447,103103413447000,T,PFE,10.0,32.84
2017-01-03 10:31:03.413472,103103413472000,T,PFE,12.0,32.84
2017-01-03 10:31:17.398791,103117398791000,T,PFE,200.0,32.83
2017-01-03 10:31:17.398821,103117398821000,T,PFE,100.0,32.83
2017-01-03 10:31:17.398845,103117398845000,T,PFE,44.0,32.83
2017-01-03 10:31:17.398869,103117398869000,T,PFE,10.0,32.83
2017-01-03 10:31:17.398893,103117398893000,T,PFE,46.0,32.83
2017-01-03 10:31:17.398917,103117398917000,T,PFE,54.0,32.83
2017-01-03 10:31:17.399100,103117399100000,T,PFE,10.0,32.83
2017-01-03 10:31:17.399308,103117399308000,T,PFE,36.0,32.83
2017-01-03 10:31:25.246869,103125246869000,T,PFE,10.0,32.83
2017-01-03 10:31:27.167247,103127167247000,T,PFE,6.0,32.83
2017-01-03 10:31:27.167266,103127167266000,T,PFE,200.0,32.83
2017-01-03 10:31:49.042230,103149042230000,T,PFE,100.0,32.82
2017-01-03 10:31:49.042336,103149042336000,T,PFE,10.0,32.82
2017-01-03 10:32:02.407471,103202407471000,T,PFE,100.0,32.825
2017-01-03 10:32:02.408277,103202408277000,T,PFE,100.0,32.825
2017-01-03 10:32:22.154607,103222154607000,T,PFE,100.0,32.825
2017-01-03 10:32:28.055241,103228055241000,T,PFE,200.0,32.83
2017-01-03 10:32:28.055296,103228055296000,T,PFE,100.0,32.83
2017-01-03 10:32:28.055318,103228055318000,T,PFE,100.0,32.83
2017-01-03 10:32:28.055343,103228055343000,T,PFE,100.0,32.83
2017-01-03 10:32:54.579602,103254579602000,T,PFE,199.0,32.83
2017-01-03 10:32:54.579626,103254579626000,T,PFE,6.0,32.83
2017-01-03 10:32:54.579651,103254579651000,T,PFE,6.0,32.83
2017-01-03 10:32:54.579676,103254579676000,T,PFE,100.0,32.83
2017-01-03 10:32:54.579701,103254579701000,T,PFE,6.0,32.83
2017-01-03 10:32:54.579726,103254579726000,T,PFE,300.0,32.83
2017-01-03 10:33:14.023532,103314023532000,T,PFE,90.0,32.82
2017-01-03 10:33:14.023557,103314023557000,T,PFE,200.0,32.82
2017-01-03 10:33:14.023582,103314023582000,T,PFE,100.0,32.82
2017-01-03 10:33:14.023607,103314023607000,T,PFE,234.0,32.82
2017-01-03 10:33:14.023631,103314023631000,T,PFE,200.0,32.82
2017-01-03 10:33:14.023656,103314023656000,T,PFE,76.0,32.82
2017-01-03 10:33:14.023680,103314023680000,T,PFE,24.0,32.82
2017-01-03 10:33:15.736126,103315736126000,T,PFE,100.0,32.815
2017-01-03 10:33:15.736147,103315736147000,T,PFE,9.0,32.815
2017-01-03 10:33:44.759573,103344759573000,T,PFE,200.0,32.81
2017-01-03 10:33:44.759593,103344759593000,T,PFE,100.0,32.81
2017-01-03 10:33:48.310119,103348310119000,T,PFE,100.0,32.8
2017-01-03 10:33:48.310142,103348310142000,T,PFE,100.0,32.8
2017-01-03 10:33:48.311272,103348311272000,T,PFE,100.0,32.8
2017-01-03 10:34:37.873076,103437873076000,T,PFE,100.0,32.8
2017-01-03 10:34:37.873126,103437873126000,T,PFE,100.0,32.8
2017-01-03 10:34:37.873150,103437873150000,T,PFE,200.0,32.8
2017-01-03 10:34:37.873175,103437873175000,T,PFE,200.0,32.8
2017-01-03 10:34:37.873197,103437873197000,T,PFE,100.0,32.8
2017-01-03 10:34:37.873221,103437873221000,T,PFE,100.0,32.8
2017-01-03 10:34:39.581200,103439581200000,T,PFE,100.0,32.79
2017-01-03 10:34:39.581222,103439581222000,T,PFE,180.0,32.79
2017-01-03 10:34:39.581247,103439581247000,T,PFE,20.0,32.79
2017-01-03 10:34:39.581272,103439581272000,T,PFE,70.0,32.79
2017-01-03 10:34:40.401980,103440401980000,T,PFE,200.0,32.79
2017-01-03 10:34:40.402079,103440402079000,T,PFE,100.0,32.79
2017-01-03 10:34:40.402100,103440402100000,T,PFE,300.0,32.79
2017-01-03 10:34:40.402149,103440402149000,T,PFE,100.0,32.79
2017-01-03 10:34:40.402197,103440402197000,T,PFE,100.0,32.79
2017-01-03 10:34:51.441964,103451441964000,T,PFE,100.0,32.79
2017-01-03 10:34:51.442108,103451442108000,T,PFE,10.0,32.79
2017-01-03 10:34:58.132299,103458132299000,T,PFE,90.0,32.79
2017-01-03 10:34:58.132319,103458132319000,T,PFE,210.0,32.79
2017-01-03 10:34:58.132351,103458132351000,T,PFE,190.0,32.79
2017-01-03 10:35:04.780545,103504780545000,T,PFE,100.0,32.785
2017-01-03 10:35:04.780590,103504780590000,T,PFE,200.0,32.79
2017-01-03 10:35:04.780613,103504780613000,T,PFE,100.0,32.79
